scenario,setting,value,label,cutoffdate,runkey,application,jobid
SIIreview.RM2.VE10.MR1 -50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,MR1 Interest rate (bps),-50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,EIOPA VA (bps),-2.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 -50bps,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR1 scaling,"",Full run calculation,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,RiskMargin Lambda,0.975,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,RiskMargin CoC (%),-1.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,Curve Convergence (%),10.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,SII_Curve_EIOPA_SIIReview,"",SII Review,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,SII_onlyVA_forward_curve,"",SII_Review_T_onlyVA_forward_alpha010_DI_50up_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,SII_onlyVA_spot_curve,"",SII_Review_T_onlyVA_spot_alpha010_DI_50up_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,SII_noVA_curve,"",SII_Review_T_noVA_alpha010_DI_50up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,SII_curve,"",SII_Review_T_alpha010_DI_50up_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,Mortgage_curve,"",Asset_T_DI_50up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,Asset_curve,"",Asset_T_DI_50up,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,MR1 Interest rate (bps),50.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,EIOPA VA (bps),-2.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.MR1 +50bps,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR1 scaling,"",Full run calculation,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,RiskMargin Lambda,0.975,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,RiskMargin CoC (%),-1.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,Curve Convergence (%),20.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,SII_Curve_EIOPA_SIIReview,"",SII Review,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,SII_onlyVA_forward_curve,"",SII_Review_T_onlyVA_forward_alpha020_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,SII_onlyVA_spot_curve,"",SII_Review_T_onlyVA_spot_alpha020_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,SII_noVA_curve,"",SII_Review_T_noVA_alpha020,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,SII_curve,"",SII_Review_T_alpha020_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,EIOPA VA (bps),-2.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE20,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR1 scaling,"",Full run calculation,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,RiskMargin Lambda,0.975,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,RiskMargin CoC (%),-1.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,Curve Convergence (%),10.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,SII_Curve_EIOPA_SIIReview,"",SII Review,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,SII_onlyVA_forward_curve,"",SII_Review_T_onlyVA_forward_alpha010_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,SII_onlyVA_spot_curve,"",SII_Review_T_onlyVA_spot_alpha010_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,SII_noVA_curve,"",SII_Review_T_noVA_alpha010,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,SII_curve,"",SII_Review_T_alpha010_VA_2dn,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR2P Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR2P Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR1P Mortality (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR1LT NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UR1LL NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MR3 Currency (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,Inflation (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IAS19 curve (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,UFR (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MR1 - Bucket end year,120.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MR1 - Bucket start year,0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MR1 Steepening (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,MR1 Interest rate (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR5 EU (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR3 Amvest (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR2 Type II Symmetric Adjuster (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR2 Non Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR2 Linear NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,EIOPA VA (bps),-2.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR1 Sovereign Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR1 Mortgage Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR1 Corporate Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10,IR1 ABS Spread (bps),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,Model-Parameters,"",2023Q1,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,MortalityShockType,"",n/a,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR1 scaling,"",Full run calculation,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,RiskMargin Lamda Floor (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,RiskMargin Lambda,0.975,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,RiskMargin CoC (%),-1.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,Curve Convergence (%),10.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,SII_Curve_EIOPA_SIIReview,"",SII Review,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,HICP_curve,"",HICP_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,SII_onlyVA_forward_curve,"",SII_Review_T_onlyVA_forward_alpha010,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,SII_onlyVA_spot_curve,"",SII_Review_T_onlyVA_spot_alpha010,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,SII_noVA_curve,"",SII_Review_T_noVA_alpha010,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,SII_curve,"",SII_Review_T_alpha010,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,Mortgage_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,Asset_curve,"",Asset_T_Base,2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,LACDT (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR5 Expense (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR4 Claims (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR3 lapse individual life (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR3C Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR3P Mortgage Prepayment NL (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR2C Recovery (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
SIIreview.RM2.VE10.SII-VA,UR2C Disability (%),0.0,"",2023-03-31,Sens-2023Q1,2023Q1_Sensitivities,202304061926
